r_x,f,t,y,m,r_y,l,r,ProductionByTechnologyByMode
RE1,WTREVT,LNDOTCLI,2029,1,RE1,S32,RE1,0.0872
RE1,WTREVT,LNDOTCLI,2030,1,RE1,S32,RE1,0.084
RE1,WTREVT,LNDOTCLI,2031,1,RE1,S32,RE1,0.0924
RE1,WTREVT,LNDOTCLI,2032,1,RE1,S32,RE1,0.1017
RE1,WTREVT,LNDOTCLI,2033,1,RE1,S32,RE1,0.1118
RE1,WTREVT,LNDOTCLI,2034,1,RE1,S32,RE1,0.123
RE1,WTREVT,LNDOTCLI,2035,1,RE1,S32,RE1,0.1353
RE1,WTREVT,LNDOTCLI,2036,1,RE1,S32,RE1,0.1489
RE1,WTREVT,LNDOTCLI,2037,1,RE1,S32,RE1,0.1637
RE1,WTREVT,LNDOTCLI,2038,1,RE1,S32,RE1,0.1801
RE1,WTREVT,LNDOTCLI,2039,1,RE1,S32,RE1,0.1981
RE1,WTREVT,LNDOTCLI,2040,1,RE1,S32,RE1,0.2179
RE1,WTREVT,LNDOTCLI,2041,1,RE1,S32,RE1,0.2397
RE1,WTREVT,LNDOTCLI,2042,1,RE1,S32,RE1,0.2637
RE1,WTREVT,LNDOTCLI,2043,1,RE1,S32,RE1,0.2901
RE1,WTREVT,LNDOTCLI,2044,1,RE1,S32,RE1,0.3191
RE1,WTREVT,LNDOTCLI,2045,1,RE1,S32,RE1,0.351
RE1,WTREVT,LNDOTCLI,2046,1,RE1,S32,RE1,0.3861
RE1,WTREVT,LNDOTCLI,2047,1,RE1,S32,RE1,0.4247
RE1,WTREVT,LNDOTCLI,2048,1,RE1,S32,RE1,0.4672
RE1,WTREVT,LNDOTCLI,2049,1,RE1,S32,RE1,0.5109
RE1,WTREVT,LNDOTCLI,2050,1,RE1,S32,RE1,0.562
RE1,WTRGWT,LNDOTCLI,2020,1,RE1,S32,RE1,0.0075
RE1,WTRGWT,LNDOTCLI,2027,1,RE1,S32,RE1,0.0023
RE1,WTRGWT,LNDOTCLI,2029,1,RE1,S32,RE1,0.0097
RE1,WTRGWT,LNDOTCLI,2030,1,RE1,S32,RE1,0.0093
RE1,WTRGWT,LNDOTCLI,2031,1,RE1,S32,RE1,0.0103
RE1,WTRGWT,LNDOTCLI,2032,1,RE1,S32,RE1,0.0113
RE1,WTRGWT,LNDOTCLI,2033,1,RE1,S32,RE1,0.0124
RE1,WTRGWT,LNDOTCLI,2034,1,RE1,S32,RE1,0.0137
RE1,WTRGWT,LNDOTCLI,2035,1,RE1,S32,RE1,0.015
RE1,WTRGWT,LNDOTCLI,2036,1,RE1,S32,RE1,0.0165
RE1,WTRGWT,LNDOTCLI,2037,1,RE1,S32,RE1,0.0182
RE1,WTRGWT,LNDOTCLI,2038,1,RE1,S32,RE1,0.02
RE1,WTRGWT,LNDOTCLI,2039,1,RE1,S32,RE1,0.022
RE1,WTRGWT,LNDOTCLI,2040,1,RE1,S32,RE1,0.0242
RE1,WTRGWT,LNDOTCLI,2041,1,RE1,S32,RE1,0.0266
RE1,WTRGWT,LNDOTCLI,2042,1,RE1,S32,RE1,0.0293
RE1,WTRGWT,LNDOTCLI,2043,1,RE1,S32,RE1,0.0322
RE1,WTRGWT,LNDOTCLI,2044,1,RE1,S32,RE1,0.0355
RE1,WTRGWT,LNDOTCLI,2045,1,RE1,S32,RE1,0.039
RE1,WTRGWT,LNDOTCLI,2046,1,RE1,S32,RE1,0.0429
RE1,WTRGWT,LNDOTCLI,2047,1,RE1,S32,RE1,0.0472
RE1,WTRGWT,LNDOTCLI,2048,1,RE1,S32,RE1,0.0519
RE1,WTRGWT,LNDOTCLI,2049,1,RE1,S32,RE1,0.0568
RE1,WTRGWT,LNDOTCLI,2050,1,RE1,S32,RE1,0.0624
RE1,WTRSUR,LNDOTCLI,2020,1,RE1,S32,RE1,0.3846
RE1,WTRSUR,LNDOTCLI,2027,1,RE1,S32,RE1,0.1181
RE1,WTRSUR,LNDOTCLI,2029,1,RE1,S32,RE1,0.4987
RE1,WTRSUR,LNDOTCLI,2030,1,RE1,S32,RE1,0.4805
RE1,WTRSUR,LNDOTCLI,2031,1,RE1,S32,RE1,0.5285
RE1,WTRSUR,LNDOTCLI,2032,1,RE1,S32,RE1,0.5814
RE1,WTRSUR,LNDOTCLI,2033,1,RE1,S32,RE1,0.6395
RE1,WTRSUR,LNDOTCLI,2034,1,RE1,S32,RE1,0.7035
RE1,WTRSUR,LNDOTCLI,2035,1,RE1,S32,RE1,0.7738
RE1,WTRSUR,LNDOTCLI,2036,1,RE1,S32,RE1,0.8512
RE1,WTRSUR,LNDOTCLI,2037,1,RE1,S32,RE1,0.9363
RE1,WTRSUR,LNDOTCLI,2038,1,RE1,S32,RE1,1.0299
RE1,WTRSUR,LNDOTCLI,2039,1,RE1,S32,RE1,1.1329
RE1,WTRSUR,LNDOTCLI,2040,1,RE1,S32,RE1,1.2462
RE1,WTRSUR,LNDOTCLI,2041,1,RE1,S32,RE1,1.3709
RE1,WTRSUR,LNDOTCLI,2042,1,RE1,S32,RE1,1.508
RE1,WTRSUR,LNDOTCLI,2043,1,RE1,S32,RE1,1.6588
RE1,WTRSUR,LNDOTCLI,2044,1,RE1,S32,RE1,1.8246
RE1,WTRSUR,LNDOTCLI,2045,1,RE1,S32,RE1,2.0071
RE1,WTRSUR,LNDOTCLI,2046,1,RE1,S32,RE1,2.2078
RE1,WTRSUR,LNDOTCLI,2047,1,RE1,S32,RE1,2.4286
RE1,WTRSUR,LNDOTCLI,2048,1,RE1,S32,RE1,2.6714
RE1,WTRSUR,LNDOTCLI,2049,1,RE1,S32,RE1,2.9214
RE1,WTRSUR,LNDOTCLI,2050,1,RE1,S32,RE1,3.2135
RE1,CRPOTC,LNDOTCLR,2020,1,RE1,S32,RE1,1.2226
RE1,CRPOTC,LNDOTCLR,2021,1,RE1,S32,RE1,1.2612
RE1,CRPOTC,LNDOTCLR,2022,1,RE1,S32,RE1,1.3008
RE1,CRPOTC,LNDOTCLR,2023,1,RE1,S32,RE1,1.3415
RE1,CRPOTC,LNDOTCLR,2024,1,RE1,S32,RE1,1.3834
RE1,CRPOTC,LNDOTCLR,2025,1,RE1,S32,RE1,1.4369
RE1,CRPOTC,LNDOTCLR,2026,1,RE1,S32,RE1,1.4832
RE1,CRPOTC,LNDOTCLR,2027,1,RE1,S32,RE1,1.5253
RE1,CRPOTC,LNDOTCLR,2028,1,RE1,S32,RE1,1.5649
RE1,CRPOTC,LNDOTCLR,2029,1,RE1,S32,RE1,1.6054
RE1,CRPOTC,LNDOTCLR,2030,1,RE1,S32,RE1,1.6369
RE1,CRPOTC,LNDOTCLR,2031,1,RE1,S32,RE1,1.6678
RE1,CRPOTC,LNDOTCLR,2032,1,RE1,S32,RE1,1.698
RE1,CRPOTC,LNDOTCLR,2033,1,RE1,S32,RE1,1.7272
RE1,CRPOTC,LNDOTCLR,2034,1,RE1,S32,RE1,1.7553
RE1,CRPOTC,LNDOTCLR,2035,1,RE1,S32,RE1,1.782
RE1,CRPOTC,LNDOTCLR,2036,1,RE1,S32,RE1,1.8071
RE1,CRPOTC,LNDOTCLR,2037,1,RE1,S32,RE1,1.8304
RE1,CRPOTC,LNDOTCLR,2038,1,RE1,S32,RE1,1.8515
RE1,CRPOTC,LNDOTCLR,2039,1,RE1,S32,RE1,1.87
RE1,CRPOTC,LNDOTCLR,2040,1,RE1,S32,RE1,1.8856
RE1,CRPOTC,LNDOTCLR,2041,1,RE1,S32,RE1,1.898
RE1,CRPOTC,LNDOTCLR,2042,1,RE1,S32,RE1,1.9065
RE1,CRPOTC,LNDOTCLR,2043,1,RE1,S32,RE1,1.9107
RE1,CRPOTC,LNDOTCLR,2044,1,RE1,S32,RE1,1.9101
RE1,CRPOTC,LNDOTCLR,2045,1,RE1,S32,RE1,1.904
RE1,CRPOTC,LNDOTCLR,2046,1,RE1,S32,RE1,1.8917
RE1,CRPOTC,LNDOTCLR,2047,1,RE1,S32,RE1,1.8724
RE1,CRPOTC,LNDOTCLR,2048,1,RE1,S32,RE1,1.8453
RE1,CRPOTC,LNDOTCLR,2049,1,RE1,S32,RE1,1.8172
RE1,CRPOTC,LNDOTCLR,2050,1,RE1,S32,RE1,1.7724
RE1,WTREVT,LNDOTCLR,2020,1,RE1,S32,RE1,0.7586
RE1,WTREVT,LNDOTCLR,2021,1,RE1,S32,RE1,0.7836
RE1,WTREVT,LNDOTCLR,2022,1,RE1,S32,RE1,0.8083
RE1,WTREVT,LNDOTCLR,2023,1,RE1,S32,RE1,0.8335
RE1,WTREVT,LNDOTCLR,2024,1,RE1,S32,RE1,0.8595
RE1,WTREVT,LNDOTCLR,2025,1,RE1,S32,RE1,0.8928
RE1,WTREVT,LNDOTCLR,2026,1,RE1,S32,RE1,0.9216
RE1,WTREVT,LNDOTCLR,2027,1,RE1,S32,RE1,0.9477
RE1,WTREVT,LNDOTCLR,2028,1,RE1,S32,RE1,0.9723
RE1,WTREVT,LNDOTCLR,2029,1,RE1,S32,RE1,0.9975
RE1,WTREVT,LNDOTCLR,2030,1,RE1,S32,RE1,1.0171
RE1,WTREVT,LNDOTCLR,2031,1,RE1,S32,RE1,1.0363
RE1,WTREVT,LNDOTCLR,2032,1,RE1,S32,RE1,1.055
RE1,WTREVT,LNDOTCLR,2033,1,RE1,S32,RE1,1.0732
RE1,WTREVT,LNDOTCLR,2034,1,RE1,S32,RE1,1.0906
RE1,WTREVT,LNDOTCLR,2035,1,RE1,S32,RE1,1.1072
RE1,WTREVT,LNDOTCLR,2036,1,RE1,S32,RE1,1.1228
RE1,WTREVT,LNDOTCLR,2037,1,RE1,S32,RE1,1.1373
RE1,WTREVT,LNDOTCLR,2038,1,RE1,S32,RE1,1.1504
RE1,WTREVT,LNDOTCLR,2039,1,RE1,S32,RE1,1.1619
RE1,WTREVT,LNDOTCLR,2040,1,RE1,S32,RE1,1.1716
RE1,WTREVT,LNDOTCLR,2041,1,RE1,S32,RE1,1.1793
RE1,WTREVT,LNDOTCLR,2042,1,RE1,S32,RE1,1.1846
RE1,WTREVT,LNDOTCLR,2043,1,RE1,S32,RE1,1.1872
RE1,WTREVT,LNDOTCLR,2044,1,RE1,S32,RE1,1.1868
RE1,WTREVT,LNDOTCLR,2045,1,RE1,S32,RE1,1.183
RE1,WTREVT,LNDOTCLR,2046,1,RE1,S32,RE1,1.1754
RE1,WTREVT,LNDOTCLR,2047,1,RE1,S32,RE1,1.1634
RE1,WTREVT,LNDOTCLR,2048,1,RE1,S32,RE1,1.1466
RE1,WTREVT,LNDOTCLR,2049,1,RE1,S32,RE1,1.1291
RE1,WTREVT,LNDOTCLR,2050,1,RE1,S32,RE1,1.1013
RE1,WTRGWT,LNDOTCLR,2020,1,RE1,S32,RE1,0.1254
RE1,WTRGWT,LNDOTCLR,2021,1,RE1,S32,RE1,0.1278
RE1,WTRGWT,LNDOTCLR,2022,1,RE1,S32,RE1,0.1318
RE1,WTRGWT,LNDOTCLR,2023,1,RE1,S32,RE1,0.1359
RE1,WTRGWT,LNDOTCLR,2024,1,RE1,S32,RE1,0.1402
RE1,WTRGWT,LNDOTCLR,2025,1,RE1,S32,RE1,0.1456
RE1,WTRGWT,LNDOTCLR,2026,1,RE1,S32,RE1,0.1503
RE1,WTRGWT,LNDOTCLR,2027,1,RE1,S32,RE1,0.1546
RE1,WTRGWT,LNDOTCLR,2028,1,RE1,S32,RE1,0.1586
RE1,WTRGWT,LNDOTCLR,2029,1,RE1,S32,RE1,0.1627
RE1,WTRGWT,LNDOTCLR,2030,1,RE1,S32,RE1,0.1659
RE1,WTRGWT,LNDOTCLR,2031,1,RE1,S32,RE1,0.169
RE1,WTRGWT,LNDOTCLR,2032,1,RE1,S32,RE1,0.1721
RE1,WTRGWT,LNDOTCLR,2033,1,RE1,S32,RE1,0.175
RE1,WTRGWT,LNDOTCLR,2034,1,RE1,S32,RE1,0.1779
RE1,WTRGWT,LNDOTCLR,2035,1,RE1,S32,RE1,0.1806
RE1,WTRGWT,LNDOTCLR,2036,1,RE1,S32,RE1,0.1831
RE1,WTRGWT,LNDOTCLR,2037,1,RE1,S32,RE1,0.1855
RE1,WTRGWT,LNDOTCLR,2038,1,RE1,S32,RE1,0.1876
RE1,WTRGWT,LNDOTCLR,2039,1,RE1,S32,RE1,0.1895
RE1,WTRGWT,LNDOTCLR,2040,1,RE1,S32,RE1,0.1911
RE1,WTRGWT,LNDOTCLR,2041,1,RE1,S32,RE1,0.1923
RE1,WTRGWT,LNDOTCLR,2042,1,RE1,S32,RE1,0.1932
RE1,WTRGWT,LNDOTCLR,2043,1,RE1,S32,RE1,0.1936
RE1,WTRGWT,LNDOTCLR,2044,1,RE1,S32,RE1,0.1936
RE1,WTRGWT,LNDOTCLR,2045,1,RE1,S32,RE1,0.1929
RE1,WTRGWT,LNDOTCLR,2046,1,RE1,S32,RE1,0.1917
RE1,WTRGWT,LNDOTCLR,2047,1,RE1,S32,RE1,0.1897
RE1,WTRGWT,LNDOTCLR,2048,1,RE1,S32,RE1,0.187
RE1,WTRGWT,LNDOTCLR,2049,1,RE1,S32,RE1,0.1841
RE1,WTRGWT,LNDOTCLR,2050,1,RE1,S32,RE1,0.1796
RE1,WTRSUR,LNDOTCLR,2020,1,RE1,S32,RE1,2.3746
RE1,WTRSUR,LNDOTCLR,2021,1,RE1,S32,RE1,2.4518
RE1,WTRSUR,LNDOTCLR,2022,1,RE1,S32,RE1,2.5288
RE1,WTRSUR,LNDOTCLR,2023,1,RE1,S32,RE1,2.608
RE1,WTRSUR,LNDOTCLR,2024,1,RE1,S32,RE1,2.6893
RE1,WTRSUR,LNDOTCLR,2025,1,RE1,S32,RE1,2.7933
RE1,WTRSUR,LNDOTCLR,2026,1,RE1,S32,RE1,2.8834
RE1,WTRSUR,LNDOTCLR,2027,1,RE1,S32,RE1,2.9652
RE1,WTRSUR,LNDOTCLR,2028,1,RE1,S32,RE1,3.0422
RE1,WTRSUR,LNDOTCLR,2029,1,RE1,S32,RE1,3.1209
RE1,WTRSUR,LNDOTCLR,2030,1,RE1,S32,RE1,3.1821
RE1,WTRSUR,LNDOTCLR,2031,1,RE1,S32,RE1,3.2422
RE1,WTRSUR,LNDOTCLR,2032,1,RE1,S32,RE1,3.3008
RE1,WTRSUR,LNDOTCLR,2033,1,RE1,S32,RE1,3.3577
RE1,WTRSUR,LNDOTCLR,2034,1,RE1,S32,RE1,3.4123
RE1,WTRSUR,LNDOTCLR,2035,1,RE1,S32,RE1,3.4642
RE1,WTRSUR,LNDOTCLR,2036,1,RE1,S32,RE1,3.5131
RE1,WTRSUR,LNDOTCLR,2037,1,RE1,S32,RE1,3.5583
RE1,WTRSUR,LNDOTCLR,2038,1,RE1,S32,RE1,3.5993
RE1,WTRSUR,LNDOTCLR,2039,1,RE1,S32,RE1,3.6353
RE1,WTRSUR,LNDOTCLR,2040,1,RE1,S32,RE1,3.6657
RE1,WTRSUR,LNDOTCLR,2041,1,RE1,S32,RE1,3.6897
RE1,WTRSUR,LNDOTCLR,2042,1,RE1,S32,RE1,3.7062
RE1,WTRSUR,LNDOTCLR,2043,1,RE1,S32,RE1,3.7145
RE1,WTRSUR,LNDOTCLR,2044,1,RE1,S32,RE1,3.7133
RE1,WTRSUR,LNDOTCLR,2045,1,RE1,S32,RE1,3.7013
RE1,WTRSUR,LNDOTCLR,2046,1,RE1,S32,RE1,3.6774
RE1,WTRSUR,LNDOTCLR,2047,1,RE1,S32,RE1,3.6399
RE1,WTRSUR,LNDOTCLR,2048,1,RE1,S32,RE1,3.5873
RE1,WTRSUR,LNDOTCLR,2049,1,RE1,S32,RE1,3.5327
RE1,WTRSUR,LNDOTCLR,2050,1,RE1,S32,RE1,3.4456
RE1,LOTH,LNDOTH,2020,1,RE1,S32,RE1,21.5911
RE1,LOTH,LNDOTH,2021,1,RE1,S32,RE1,21.5911
RE1,LOTH,LNDOTH,2022,1,RE1,S32,RE1,21.5911
RE1,LOTH,LNDOTH,2023,1,RE1,S32,RE1,21.3752
RE1,LOTH,LNDOTH,2024,1,RE1,S32,RE1,21.1615
RE1,LOTH,LNDOTH,2025,1,RE1,S32,RE1,20.9499
RE1,LOTH,LNDOTH,2026,1,RE1,S32,RE1,20.7404
RE1,LOTH,LNDOTH,2027,1,RE1,S32,RE1,20.533
RE1,LOTH,LNDOTH,2028,1,RE1,S32,RE1,20.3276
RE1,LOTH,LNDOTH,2029,1,RE1,S32,RE1,20.1244
RE1,LOTH,LNDOTH,2030,1,RE1,S32,RE1,19.9231
RE1,LOTH,LNDOTH,2031,1,RE1,S32,RE1,19.7239
RE1,LOTH,LNDOTH,2032,1,RE1,S32,RE1,19.5267
RE1,LOTH,LNDOTH,2033,1,RE1,S32,RE1,19.3314
RE1,LOTH,LNDOTH,2034,1,RE1,S32,RE1,19.1381
RE1,LOTH,LNDOTH,2035,1,RE1,S32,RE1,18.9467
RE1,LOTH,LNDOTH,2036,1,RE1,S32,RE1,18.7572
RE1,LOTH,LNDOTH,2037,1,RE1,S32,RE1,18.5696
RE1,LOTH,LNDOTH,2038,1,RE1,S32,RE1,18.384
RE1,LOTH,LNDOTH,2039,1,RE1,S32,RE1,18.2001
RE1,LOTH,LNDOTH,2040,1,RE1,S32,RE1,18.0181
RE1,LOTH,LNDOTH,2041,1,RE1,S32,RE1,17.8379
RE1,LOTH,LNDOTH,2042,1,RE1,S32,RE1,17.6595
RE1,LOTH,LNDOTH,2043,1,RE1,S32,RE1,17.483
RE1,LOTH,LNDOTH,2044,1,RE1,S32,RE1,17.3081
RE1,LOTH,LNDOTH,2045,1,RE1,S32,RE1,17.135
RE1,LOTH,LNDOTH,2046,1,RE1,S32,RE1,16.9637
RE1,LOTH,LNDOTH,2047,1,RE1,S32,RE1,16.7941
RE1,LOTH,LNDOTH,2048,1,RE1,S32,RE1,16.6261
RE1,LOTH,LNDOTH,2049,1,RE1,S32,RE1,16.4599
RE1,LOTH,LNDOTH,2050,1,RE1,S32,RE1,16.2953
RE1,WTREVT,LNDOTH,2020,1,RE1,S32,RE1,13.6024
RE1,WTREVT,LNDOTH,2021,1,RE1,S32,RE1,13.6024
RE1,WTREVT,LNDOTH,2022,1,RE1,S32,RE1,13.6024
RE1,WTREVT,LNDOTH,2023,1,RE1,S32,RE1,13.4664
RE1,WTREVT,LNDOTH,2024,1,RE1,S32,RE1,13.3317
RE1,WTREVT,LNDOTH,2025,1,RE1,S32,RE1,13.1984
RE1,WTREVT,LNDOTH,2026,1,RE1,S32,RE1,13.0664
RE1,WTREVT,LNDOTH,2027,1,RE1,S32,RE1,12.9358
RE1,WTREVT,LNDOTH,2028,1,RE1,S32,RE1,12.8064
RE1,WTREVT,LNDOTH,2029,1,RE1,S32,RE1,12.6783
RE1,WTREVT,LNDOTH,2030,1,RE1,S32,RE1,12.5516
RE1,WTREVT,LNDOTH,2031,1,RE1,S32,RE1,12.426
RE1,WTREVT,LNDOTH,2032,1,RE1,S32,RE1,12.3018
RE1,WTREVT,LNDOTH,2033,1,RE1,S32,RE1,12.1788
RE1,WTREVT,LNDOTH,2034,1,RE1,S32,RE1,12.057
RE1,WTREVT,LNDOTH,2035,1,RE1,S32,RE1,11.9364
RE1,WTREVT,LNDOTH,2036,1,RE1,S32,RE1,11.817
RE1,WTREVT,LNDOTH,2037,1,RE1,S32,RE1,11.6989
RE1,WTREVT,LNDOTH,2038,1,RE1,S32,RE1,11.5819
RE1,WTREVT,LNDOTH,2039,1,RE1,S32,RE1,11.4661
RE1,WTREVT,LNDOTH,2040,1,RE1,S32,RE1,11.3514
RE1,WTREVT,LNDOTH,2041,1,RE1,S32,RE1,11.2379
RE1,WTREVT,LNDOTH,2042,1,RE1,S32,RE1,11.1255
RE1,WTREVT,LNDOTH,2043,1,RE1,S32,RE1,11.0143
RE1,WTREVT,LNDOTH,2044,1,RE1,S32,RE1,10.9041
RE1,WTREVT,LNDOTH,2045,1,RE1,S32,RE1,10.7951
RE1,WTREVT,LNDOTH,2046,1,RE1,S32,RE1,10.6871
RE1,WTREVT,LNDOTH,2047,1,RE1,S32,RE1,10.5803
RE1,WTREVT,LNDOTH,2048,1,RE1,S32,RE1,10.4745
RE1,WTREVT,LNDOTH,2049,1,RE1,S32,RE1,10.3697
RE1,WTREVT,LNDOTH,2050,1,RE1,S32,RE1,10.266
RE1,WTRGWT,LNDOTH,2020,1,RE1,S32,RE1,0.4318
RE1,WTRGWT,LNDOTH,2021,1,RE1,S32,RE1,0.4318
RE1,WTRGWT,LNDOTH,2022,1,RE1,S32,RE1,0.4318
RE1,WTRGWT,LNDOTH,2023,1,RE1,S32,RE1,0.4275
RE1,WTRGWT,LNDOTH,2024,1,RE1,S32,RE1,0.4232
RE1,WTRGWT,LNDOTH,2025,1,RE1,S32,RE1,0.419
RE1,WTRGWT,LNDOTH,2026,1,RE1,S32,RE1,0.4148
RE1,WTRGWT,LNDOTH,2027,1,RE1,S32,RE1,0.4107
RE1,WTRGWT,LNDOTH,2028,1,RE1,S32,RE1,0.4066
RE1,WTRGWT,LNDOTH,2029,1,RE1,S32,RE1,0.4025
RE1,WTRGWT,LNDOTH,2030,1,RE1,S32,RE1,0.3985
RE1,WTRGWT,LNDOTH,2031,1,RE1,S32,RE1,0.3945
RE1,WTRGWT,LNDOTH,2032,1,RE1,S32,RE1,0.3905
RE1,WTRGWT,LNDOTH,2033,1,RE1,S32,RE1,0.3866
RE1,WTRGWT,LNDOTH,2034,1,RE1,S32,RE1,0.3828
RE1,WTRGWT,LNDOTH,2035,1,RE1,S32,RE1,0.3789
RE1,WTRGWT,LNDOTH,2036,1,RE1,S32,RE1,0.3751
RE1,WTRGWT,LNDOTH,2037,1,RE1,S32,RE1,0.3714
RE1,WTRGWT,LNDOTH,2038,1,RE1,S32,RE1,0.3677
RE1,WTRGWT,LNDOTH,2039,1,RE1,S32,RE1,0.364
RE1,WTRGWT,LNDOTH,2040,1,RE1,S32,RE1,0.3604
RE1,WTRGWT,LNDOTH,2041,1,RE1,S32,RE1,0.3568
RE1,WTRGWT,LNDOTH,2042,1,RE1,S32,RE1,0.3532
RE1,WTRGWT,LNDOTH,2043,1,RE1,S32,RE1,0.3497
RE1,WTRGWT,LNDOTH,2044,1,RE1,S32,RE1,0.3462
RE1,WTRGWT,LNDOTH,2045,1,RE1,S32,RE1,0.3427
RE1,WTRGWT,LNDOTH,2046,1,RE1,S32,RE1,0.3393
RE1,WTRGWT,LNDOTH,2047,1,RE1,S32,RE1,0.3359
RE1,WTRGWT,LNDOTH,2048,1,RE1,S32,RE1,0.3325
RE1,WTRGWT,LNDOTH,2049,1,RE1,S32,RE1,0.3292
RE1,WTRGWT,LNDOTH,2050,1,RE1,S32,RE1,0.3259
RE1,WTRSUR,LNDOTH,2020,1,RE1,S32,RE1,5.1819
RE1,WTRSUR,LNDOTH,2021,1,RE1,S32,RE1,5.1819
RE1,WTRSUR,LNDOTH,2022,1,RE1,S32,RE1,5.1819
RE1,WTRSUR,LNDOTH,2023,1,RE1,S32,RE1,5.1301
RE1,WTRSUR,LNDOTH,2024,1,RE1,S32,RE1,5.0788
RE1,WTRSUR,LNDOTH,2025,1,RE1,S32,RE1,5.028
RE1,WTRSUR,LNDOTH,2026,1,RE1,S32,RE1,4.9777
RE1,WTRSUR,LNDOTH,2027,1,RE1,S32,RE1,4.9279
RE1,WTRSUR,LNDOTH,2028,1,RE1,S32,RE1,4.8786
RE1,WTRSUR,LNDOTH,2029,1,RE1,S32,RE1,4.8298
RE1,WTRSUR,LNDOTH,2030,1,RE1,S32,RE1,4.7815
RE1,WTRSUR,LNDOTH,2031,1,RE1,S32,RE1,4.7337
RE1,WTRSUR,LNDOTH,2032,1,RE1,S32,RE1,4.6864
RE1,WTRSUR,LNDOTH,2033,1,RE1,S32,RE1,4.6395
RE1,WTRSUR,LNDOTH,2034,1,RE1,S32,RE1,4.5931
RE1,WTRSUR,LNDOTH,2035,1,RE1,S32,RE1,4.5472
RE1,WTRSUR,LNDOTH,2036,1,RE1,S32,RE1,4.5017
RE1,WTRSUR,LNDOTH,2037,1,RE1,S32,RE1,4.4567
RE1,WTRSUR,LNDOTH,2038,1,RE1,S32,RE1,4.4121
RE1,WTRSUR,LNDOTH,2039,1,RE1,S32,RE1,4.368
RE1,WTRSUR,LNDOTH,2040,1,RE1,S32,RE1,4.3243
RE1,WTRSUR,LNDOTH,2041,1,RE1,S32,RE1,4.2811
RE1,WTRSUR,LNDOTH,2042,1,RE1,S32,RE1,4.2383
RE1,WTRSUR,LNDOTH,2043,1,RE1,S32,RE1,4.1959
RE1,WTRSUR,LNDOTH,2044,1,RE1,S32,RE1,4.154
RE1,WTRSUR,LNDOTH,2045,1,RE1,S32,RE1,4.1124
RE1,WTRSUR,LNDOTH,2046,1,RE1,S32,RE1,4.0713
RE1,WTRSUR,LNDOTH,2047,1,RE1,S32,RE1,4.0306
RE1,WTRSUR,LNDOTH,2048,1,RE1,S32,RE1,3.9903
RE1,WTRSUR,LNDOTH,2049,1,RE1,S32,RE1,3.9504
RE1,WTRSUR,LNDOTH,2050,1,RE1,S32,RE1,3.9109
RE1,CRPSGC,LNDSGCHI,2020,1,RE1,S32,RE1,0.0026
RE1,CRPSGC,LNDSGCHI,2028,1,RE1,S32,RE1,0.0023
RE1,CRPSGC,LNDSGCHI,2030,1,RE1,S32,RE1,0.0028
RE1,CRPSGC,LNDSGCHI,2031,1,RE1,S32,RE1,0.0033
RE1,CRPSGC,LNDSGCHI,2032,1,RE1,S32,RE1,0.0037
RE1,CRPSGC,LNDSGCHI,2033,1,RE1,S32,RE1,0.0045
RE1,CRPSGC,LNDSGCHI,2034,1,RE1,S32,RE1,0.0054
RE1,CRPSGC,LNDSGCHI,2035,1,RE1,S32,RE1,0.0065
RE1,CRPSGC,LNDSGCHI,2036,1,RE1,S32,RE1,0.0077
RE1,CRPSGC,LNDSGCHI,2037,1,RE1,S32,RE1,0.0093
RE1,CRPSGC,LNDSGCHI,2038,1,RE1,S32,RE1,0.0111
RE1,CRPSGC,LNDSGCHI,2039,1,RE1,S32,RE1,0.0134
RE1,CRPSGC,LNDSGCHI,2040,1,RE1,S32,RE1,0.016
RE1,CRPSGC,LNDSGCHI,2041,1,RE1,S32,RE1,0.0193
RE1,CRPSGC,LNDSGCHI,2042,1,RE1,S32,RE1,0.0231
RE1,CRPSGC,LNDSGCHI,2043,1,RE1,S32,RE1,0.0277
RE1,CRPSGC,LNDSGCHI,2044,1,RE1,S32,RE1,0.0333
RE1,CRPSGC,LNDSGCHI,2045,1,RE1,S32,RE1,0.0399
RE1,CRPSGC,LNDSGCHI,2046,1,RE1,S32,RE1,0.0479
RE1,CRPSGC,LNDSGCHI,2047,1,RE1,S32,RE1,0.0575
RE1,CRPSGC,LNDSGCHI,2048,1,RE1,S32,RE1,0.069
RE1,CRPSGC,LNDSGCHI,2049,1,RE1,S32,RE1,0.0828
RE1,CRPSGC,LNDSGCHI,2050,1,RE1,S32,RE1,0.0887
RE1,WTREVT,LNDSGCHI,2020,1,RE1,S32,RE1,0.0016
RE1,WTREVT,LNDSGCHI,2028,1,RE1,S32,RE1,0.0014
RE1,WTREVT,LNDSGCHI,2030,1,RE1,S32,RE1,0.0017
RE1,WTREVT,LNDSGCHI,2031,1,RE1,S32,RE1,0.002
RE1,WTREVT,LNDSGCHI,2032,1,RE1,S32,RE1,0.0022
RE1,WTREVT,LNDSGCHI,2033,1,RE1,S32,RE1,0.0027
RE1,WTREVT,LNDSGCHI,2034,1,RE1,S32,RE1,0.0032
RE1,WTREVT,LNDSGCHI,2035,1,RE1,S32,RE1,0.0039
RE1,WTREVT,LNDSGCHI,2036,1,RE1,S32,RE1,0.0046
RE1,WTREVT,LNDSGCHI,2037,1,RE1,S32,RE1,0.0056
